id;filial;titulo;conta;valor_nf;Valor Oficial;observacao;credor_forn_cli_func;Dados auxiliares;data_nf;data_pagamento;Sistema;Origem
002994;G3S PRUDENTE;CTE-1036;TRANSPORTE DE SUCATA;14287.6;-14287.6; CTE 1036 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1036-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
002991;G3S PRUDENTE;CTE-1037;TRANSPORTE DE SUCATA;22438.8;-22438.8; CTE 1037 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1037-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
006353;G3S PRUDENTE;CTE-1038;TRANSPORTE DE SUCATA;7843.2;-7843.2; CTE 1038 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1038-1/57;2026-05-04;2026-05-15 00:00:00;SAGI;Saídas (Aplicações)
001832;G3S PRUDENTE;CTE-1039;TRANSPORTE DE SUCATA;18124.0;-18124; CTE 1039 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1039-1/57;2026-05-04;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
002988;G3S PRUDENTE;CTE-1040;TRANSPORTE DE SUCATA;15115.6;-15115.6; CTE 1040 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1040-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
001757;G3S PRUDENTE;CTE-13558;FRETE DE TERCEIROS;850.0;-850; CTE 13558 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13558-1/57;2026-05-04;2026-05-20 00:00:00;SAGI;Saídas (Aplicações)
003941;G3S CAMPO GRANDE;CTE-199;TRANSPORTE DE SUCATA;6970.0;-6970; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;199-3/57;2026-05-04;2026-05-14 00:00:00;SAGI;Saídas (Aplicações)
003939;G3S CAMPO GRANDE;CTE-200;TRANSPORTE DE SUCATA;12339.6;-12339.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;200-3/57;2026-05-04;2026-05-14 00:00:00;SAGI;Saídas (Aplicações)
003940;G3S CAMPO GRANDE;CTE-201;TRANSPORTE DE SUCATA;20017.2;-20017.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;201-3/57;2026-05-04;2026-05-14 00:00:00;SAGI;Saídas (Aplicações)
004549;G3S MARINGA;CTE-5383;TRANSPORTE DE SUCATA;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5383-2/57;2026-05-04;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004149;G3S LONDRINA;CTE-1;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;1-1/57;2026-05-05;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002987;G3S PRUDENTE;CTE-1041;TRANSPORTE DE SUCATA;14034.6;-14034.6; CTE 1041 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1041-1/57;2026-05-05;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
000423;G3S PRUDENTE;CTE-1042;TRANSPORTE DE SUCATA;20241.68;-20241.68; CTE 1042 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1042-1/57;2026-05-05;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
005048;G3S PRUDENTE;CTE-1043;TRANSPORTE DE SUCATA;14260.0;-14260; CTE 1043 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1043-1/57;2026-05-05;2026-06-17 00:00:00;SAGI;Saídas (Aplicações)
002986;G3S PRUDENTE;CTE-1044;TRANSPORTE DE SUCATA;15324.4;-15324.4; CTE 1044 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1044-1/57;2026-05-05;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
003191;G3S PRUDENTE;CTE-1045;TRANSPORTE DE SUCATA;16507.41;-16507.41; CTE 1045 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1045-1/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003190;G3S PRUDENTE;CTE-1046;TRANSPORTE DE SUCATA;12788.0;-12788; CTE 1046 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1046-1/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003189;G3S PRUDENTE;CTE-1047;TRANSPORTE DE SUCATA;13964.57;-13964.57; CTE 1047 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1047-1/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003188;G3S PRUDENTE;CTE-1048;TRANSPORTE DE SUCATA;20254.31;-20254.31; CTE 1048 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1048-1/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
001758;G3S PRUDENTE;CTE-13559;FRETE DE TERCEIROS;1708.5;-1708.5; CTE 13559 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13559-1/57;2026-05-05;2026-05-20 00:00:00;SAGI;Saídas (Aplicações)
003942;G3S CAMPO GRANDE;CTE-202;TRANSPORTE DE SUCATA;13196.4;-13196.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;202-3/57;2026-05-05;2026-05-14 00:00:00;SAGI;Saídas (Aplicações)
001669;G3S DOURADOS;CTE-204;TRANSPORTE DE SUCATA;16186.8;-16186.8; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;204-3/57;2026-05-05;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
001670;G3S DOURADOS;CTE-205;TRANSPORTE DE SUCATA;15960.0;-15960; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;205-3/57;2026-05-05;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
001671;G3S DOURADOS;CTE-206;TRANSPORTE DE SUCATA;16237.2;-16237.2; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;206-3/57;2026-05-05;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
006720;G3S MARINGA;CTE-310;TRANSPORTE DE SUCATA;13696.2;-13696.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;310-2/57;2026-05-05;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
003192;G3S MARINGA;CTE-311;TRANSPORTE DE SUCATA;12702.3;-12702.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;311-2/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003193;G3S MARINGA;CTE-312;TRANSPORTE DE SUCATA;13141.8;-13141.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;312-2/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003194;G3S MARINGA;CTE-313;TRANSPORTE DE SUCATA;13267.8;-13267.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;313-2/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003195;G3S MARINGA;CTE-314;TRANSPORTE DE SUCATA;13662.6;-13662.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;314-2/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
003196;G3S MARINGA;CTE-315;TRANSPORTE DE SUCATA;13385.4;-13385.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;315-2/57;2026-05-05;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
001840;G3S LONDRINA;CTE-316;TRANSPORTE DE SUCATA;10155.6;-10155.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;316-2/57;2026-05-05;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
004550;G3S MARINGA;CTE-5384;TRANSPORTE DE SUCATA;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5384-2/57;2026-05-05;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004551;G3S MARINGA;CTE-5385;TRANSPORTE DE SUCATA;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5385-2/57;2026-05-05;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
000466;G&S PRUDENTE;ADT-2607;FRETE DE TERCEIROS;4182.0;-4182; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;;2026-05-06;2026-05-06 00:00:00;SAGI;Saídas (Aplicações)
004345;G3S PRUDENTE;CTE-1049;TRANSPORTE DE SUCATA;600.0;-600; CTE 1049 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1049-1/57;2026-05-06;2026-06-16 00:00:00;SAGI;Saídas (Aplicações)
003187;G3S PRUDENTE;CTE-1050;TRANSPORTE DE SUCATA;22659.6;-22659.6; CTE 1050 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1050-1/57;2026-05-06;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
001831;G3S PRUDENTE;CTE-1051;TRANSPORTE DE SUCATA;19807.6;-19807.6; CTE 1051 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1051-1/57;2026-05-06;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
003186;G3S PRUDENTE;CTE-1052;TRANSPORTE DE SUCATA;9633.6;-9633.6; CTE 1052 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1052-1/57;2026-05-06;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
001830;G3S PRUDENTE;CTE-1053;TRANSPORTE DE SUCATA;13800.0;-13800; CTE 1053 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1053-1/57;2026-05-06;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
005959;G3S PRUDENTE;CTE-13560;FRETE DE TERCEIROS;1543.6;-1543.6; CTE 13560 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13560-1/57;2026-05-06;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
002554;G3S DOURADOS;CTE-2608;FRETE DE TERCEIROS;4051.1;-4051.1; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2608-3/57;2026-05-06;2026-05-06 00:00:00;SAGI;Saídas (Aplicações)
006697;G3S DOURADOS;CTE-2609;FRETE DE TERCEIROS;850.0;-850; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2609-3/57;2026-05-06;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
001101;G3S CAMPO GRANDE;CTE-2611;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2611-3/57;2026-05-06;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
001102;G3S CAMPO GRANDE;CTE-2612;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2612-3/57;2026-05-06;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
006698;G3S DOURADOS;CTE-2613;FRETE DE TERCEIROS;2420.8;-2420.8; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2613-3/57;2026-05-06;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
001103;G3S CAMPO GRANDE;CTE-2614;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2614-3/57;2026-05-06;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
001105;G3S CAMPO GRANDE;CTE-2615;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2615-3/57;2026-05-06;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
006721;G3S MARINGA;CTE-317;TRANSPORTE DE SUCATA;19035.9;-19035.9; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;317-2/57;2026-05-06;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
003943;G3S CAMPO GRANDE;CTE-318;TRANSPORTE DE SUCATA;9343.8;-9343.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;318-2/57;2026-05-06;2026-05-14 00:00:00;SAGI;Saídas (Aplicações)
002247;G3S MARINGA;CTE-5386;TRANSPORTE DE SUCATA;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5386-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002248;G3S MARINGA;CTE-5387;FRETE DE TERCEIROS;1810.5;-1810.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5387-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002254;G3S MARINGA;CTE-5388;FRETE DE TERCEIROS;1810.5;-1810.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5388-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002252;G3S MARINGA;CTE-5389;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5389-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002253;G3S MARINGA;CTE-5390;FRETE DE TERCEIROS;4093.6;-4093.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5390-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002249;G3S MARINGA;CTE-5391;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5391-2/57;2026-05-06;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
006324;G3S LONDRINA;CTE-5392;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5392-2/57;2026-05-06;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
006325;G3S LONDRINA;CTE-5393;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5393-2/57;2026-05-06;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
001829;G3S PRUDENTE;CTE-1054;TRANSPORTE DE SUCATA;13901.2;-13901.2; CTE 1054 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1054-1/57;2026-05-07;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
001828;G3S PRUDENTE;CTE-1055;TRANSPORTE DE SUCATA;17903.2;-17903.2; CTE 1055 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1055-1/57;2026-05-07;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
001827;G3S PRUDENTE;CTE-1056;TRANSPORTE DE SUCATA;22112.2;-22112.2; CTE 1056 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1056-1/57;2026-05-07;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
003185;G3S PRUDENTE;CTE-1057;TRANSPORTE DE SUCATA;13442.53;-13442.53; CTE 1057 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1057-1/57;2026-05-07;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
002472;G3S PRUDENTE;CTE-1058;TRANSPORTE DE SUCATA;18110.2;-18110.2; CTE 1058 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1058-1/57;2026-05-07;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002474;G3S PRUDENTE;CTE-1060;TRANSPORTE DE SUCATA;16560.0;-16560; CTE 1060 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1060-1/57;2026-05-07;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002473;G3S PRUDENTE;CTE-1061;TRANSPORTE DE SUCATA;13905.8;-13905.8; CTE 1061 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1061-1/57;2026-05-07;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002479;G3S PRUDENTE;CTE-1062;TRANSPORTE DE SUCATA;15860.8;-15860.8; CTE 1062 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1062-1/57;2026-05-07;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
003184;G3S PRUDENTE;CTE-1063;TRANSPORTE DE SUCATA;13488.84;-13488.84; CTE 1063 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1063-1/57;2026-05-07;2026-05-12 00:00:00;SAGI;Saídas (Aplicações)
005960;G3S PRUDENTE;CTE-13561;FRETE DE TERCEIROS;3746.8;-3746.8; CTE 13561 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13561-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005962;G3S PRUDENTE;CTE-13562;FRETE DE TERCEIROS;3857.3;-3857.3; CTE 13562 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13562-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005963;G3S PRUDENTE;CTE-13563;FRETE DE TERCEIROS;850.0;-850; CTE 13563 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13563-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005965;G3S PRUDENTE;CTE-13564;FRETE DE TERCEIROS;850.0;-850; CTE 13564 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13564-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005966;G3S PRUDENTE;CTE-13565;FRETE DE TERCEIROS;850.0;-850; CTE 13565 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13565-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005968;G3S PRUDENTE;CTE-13566;FRETE DE TERCEIROS;1127.1;-1127.1; CTE 13566 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13566-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005969;G3S PRUDENTE;CTE-13567;FRETE DE TERCEIROS;850.0;-850; CTE 13567 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13567-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005971;G3S PRUDENTE;CTE-13568;FRETE DE TERCEIROS;3434.0;-3434; CTE 13568 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13568-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005972;G3S PRUDENTE;CTE-13569;FRETE DE TERCEIROS;1088.0;-1088; CTE 13569 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13569-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005973;G3S PRUDENTE;CTE-13570;FRETE DE TERCEIROS;1088.0;-1088; CRTE 13570 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13570-1/57;2026-05-07;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
002203;G3S CAMPO GRANDE;CTE-207;TRANSPORTE DE SUCATA;13994.4;-13994.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;207-3/57;2026-05-07;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
000465;G3S DOURADOS;CTE-2607;FRETE DE TERCEIROS;4182.0;-4182; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2607-3/57;2026-05-07;2026-05-07 00:00:00;SAGI;Saídas (Aplicações)
001106;G3S CAMPO GRANDE;CTE-2610;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2610-3/57;2026-05-07;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
006700;G3S DOURADOS;CTE-2616;FRETE DE TERCEIROS;7838.7;-7838.7; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2616-3/57;2026-05-07;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
001107;G3S CAMPO GRANDE;CTE-2617;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2617-3/57;2026-05-07;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
001109;G3S CAMPO GRANDE;CTE-2619;FRETE DE TERCEIROS;3867.5;-3867.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2619-3/57;2026-05-07;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
001110;G3S CAMPO GRANDE;CTE-2620;FRETE DE TERCEIROS;1912.5;-1912.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2620-3/57;2026-05-07;2026-06-10 00:00:00;SAGI;Saídas (Aplicações)
006701;G3S DOURADOS;CTE-2621;FRETE DE TERCEIROS;4193.9;-4193.9; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2621-3/57;2026-05-07;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
004458;G3S CAMPO GRANDE;CTE-319;TRANSPORTE DE SUCATA;9764.3;-9764.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;319-2/57;2026-05-07;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004459;G3S CAMPO GRANDE;CTE-320;TRANSPORTE DE SUCATA;9462.7;-9462.7; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;320-2/57;2026-05-07;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002250;G3S MARINGA;CTE-5394;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5394-2/57;2026-05-07;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
002251;G3S MARINGA;CTE-5395;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5395-2/57;2026-05-07;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
